sample_id,ground_truth_equal,ground_truth_san,ground_truth_posformer,san_prediction,posformer_prediction,san_correct_gt_san,posformer_correct_gt_san,oracle_correct_gt_san,outcome_gt_san,san_correct_gt_posformer,posformer_correct_gt_posformer,oracle_correct_gt_posformer,outcome_gt_posformer,san_changes_correctness,posformer_changes_correctness
34_em_245,True,r \rightarrow \infty,r \rightarrow \infty,\gamma \rightarrow \infty,\gamma \rightarrow \infty,False,False,False,both_wrong,False,False,False,both_wrong,False,False
34_em_246,True,v = ( v _ { x } v _ { y } v _ { z } ),v = ( v _ { x } v _ { y } v _ { z } ),v = ( v,u = ( v _ { x } v _ { y } v _ { z } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
34_em_247,False,( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } },( \sum \limits _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum \limits _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } },( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { n = 1 } ^ { n } a _ { k } ^ { k },( \sum \limits _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum \limits _ { \mu = b } ^ { n } a _ { k } ^ { \frac { 1 } { k } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
34_em_248,True,q _ { i } + a,q _ { i } + a,q _ { i } + a,q _ { i + a },True,False,True,san_only,True,False,True,san_only,False,False
34_em_249,True,\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_0,True,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_1,True,E P E,E P E,E P E,E P E,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_10,True,g _ { a b },g _ { a b },g a b,g _ { a b },False,True,True,posformer_only,False,True,True,posformer_only,False,False
35_em_11,True,B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n },B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n },B = c _ { 1 } + c _ { 2 } + \ldots + e _ { n },B = c _ { 1 } + e _ { 2 } + \cdots + e _ { n },False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_12,True,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,\int \frac { 1 } { p } d p = \int \frac { 2 } { a } d t,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,False,True,True,posformer_only,False,True,True,posformer_only,False,False
35_em_13,True,( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x ),True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_14,True,x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) ),x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) ),x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) ),x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) ),True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_15,True,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_16,False,\sum _ { m = 1 } ^ { \infty } \sum _ { n = 1 } ^ { \infty } \frac { m ^ { 2 } n } { 3 ^ { m } ( m 3 ^ { n } + n 3 ^ { m } ) },\sum \limits _ { m = 1 } ^ { \infty } \sum \limits _ { n = 1 } ^ { \infty } \frac { m ^ { 2 } n } { 3 ^ { m } ( m 3 ^ { n } + n 3 ^ { m } ) },\sum _ { n = 1 } ^ { \infty } \sum _ { n = 1 } ^ { \infty } \frac { m ^ { \infty } } { 3 ^ { m } ( m 3 ^ { n } + n 3 ^ { m } ) } \sum _ { n = \infty } ^ { \infty } 3 ^ { m } ),\sum \limits _ { n = 1 } ^ { \infty } \sum \limits _ { n = 1 } ^ { \infty } \frac { m ^ { 2 } n } { 3 ^ { n } ( m 3 ^ { n } + m 3 ^ { m } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_17,True,x ^ { 2 } + x + 1,x ^ { 2 } + x + 1,x ^ { 2 } + x + 1,x ^ { 2 } + x + 1,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_18,False,\pi \int _ { 0 } ^ { 1 } x d x,\pi \int \limits _ { 0 } ^ { 1 } x d x,\pi \int _ { 0 },\pi \int \limits _ { 0 } ^ { x d x,False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_19,True,2 \div 3,2 \div 3,2 \div 3,2 \div 3,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_2,True,( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_20,True,\sqrt { 3 8 },\sqrt { 3 8 },\sqrt { 3 8 },\sqrt { 3 8 },True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_21,True,- \sin \theta,- \sin \theta,- \sin \theta,- \sin \theta,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_22,True,x - \pi ( x ),x - \pi ( x ),x - \pi ( x ),x - \pi ( x ),True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_23,True,y = y _ { o } + m ( x - x _ { o } ),y = y _ { o } + m ( x - x _ { o } ),y = y _ { 0 } + m ( x - x _ { 0 } ),y = y _ { 0 } + m ( x - x _ { 0 } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_24,True,\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } },\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } },\sqrt { ( \frac { a } { a } ) ^ { 2 } + ( \frac { \Delta } { y } ) ^ { 2 } } ) ^ { ( \frac { \Delta } { y } ) ^ { 2 } } + ( \frac { y } { y } ) ^ { 2 },\sqrt { ( \frac { a } { a } ) ^ { 2 } + ( \frac { a } { y } ) ^ { 2 } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_3,True,\beta ( F ),\beta ( F ),P ( F ),P ( F ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
35_em_4,True,w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_5,True,"E / [ E , E ]","E / [ E , E ]",E / [ E E E ],"E / [ E , E ]",False,True,True,posformer_only,False,True,True,posformer_only,False,False
35_em_6,True,1 5 \div 5 = 3,1 5 \div 5 = 3,1 5 \div 5 = 3,1 5 \div 5 = 3,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_7,True,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5,True,True,True,both_correct,True,True,True,both_correct,False,False
35_em_8,False,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim \limits _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim \limits _ { z \rightarrow z _ { 0 } } f ( z ) = k,True,False,True,san_only,False,True,True,posformer_only,True,True
35_em_9,True,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_25,True,\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } },True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_26,False,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum \limits _ { n = 1 } ^ { 5 } ( 2 n + 1 ),True,False,True,san_only,False,True,True,posformer_only,True,True
36_em_27,True,f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } },f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } },f _ { d } = \frac { A _ { m a X - A } } { A _ { m a X } },"f _ { d } = \frac { A _ { m a x - A } { A _ { m a x } - A _ { m , w } }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_28,True,1 2 \div 3,1 2 \div 3,1 2 \div 3,1 2 \div 3,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_29,True,C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 },C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 },"c , y _ { 1 } + c _ { 2 } y _ { 2 }","c , y _ { 1 } + c _ { 2 } y _ { 2 }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_30,True,\tan \gamma _ { i },\tan \gamma _ { i },\tan \gamma i,\tan \gamma _ { i },False,True,True,posformer_only,False,True,True,posformer_only,False,False
36_em_31,True,\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_32,False,\lim _ { x \rightarrow 0 } f ( x ),\lim \limits _ { x \rightarrow 0 } f ( x ),\lim _ { x \rightarrow 0 } f ( x ),\lim \limits _ { x \rightarrow 0 } f ( x ),True,False,True,san_only,False,True,True,posformer_only,True,True
36_em_33,True,\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( s ) + \beta _ { 3 } ( x ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),False,True,True,posformer_only,False,True,True,posformer_only,False,False
36_em_34,True,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_35,True,z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_36,True,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_37,True,- f ( - x ),- f ( - x ),- f ( - x ),- f ( - x ),True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_38,True,2 4 \pi,2 4 \pi,2 4 \pi,2 4 \pi,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_39,True,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = t + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = t + 2 + 3,False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_40,True,\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! },True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_41,True,y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n },y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n },"y = c , y _ { 1 } + c z y _ { 2 } + \ldots + ( n y _ { n }",y = c _ { 1 } y _ { 1 } + c _ { 2 } y _ { 2 } + \cdots + c _ { n } y _ { n },False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_42,True,m \times p,m \times p,m \times p,m \times p,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_43,True,"( x ^ { \prime } , t ^ { \prime } )","( x ^ { \prime } , t ^ { \prime } )","( x ^ { 1 } , t )","( x ^ { 1 } , t ^ { 1 } )",False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_44,True,p \geq 1,p \geq 1,p \geq 1,p \geq 1,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_45,True,x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x ),True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_46,True,x \neq 4,x \neq 4,x \neq 4,x \neq 4,True,True,True,both_correct,True,True,True,both_correct,False,False
36_em_47,True,7 0 ^ { o },7 0 ^ { o },7 0 ^ { 0 },7 0 ^ { 0 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
36_em_48,False,\sum _ { k } j [ k ],\sum \limits _ { k } j [ k ],\sum _ { m } j [ x ],\sum \limits _ { k } j [ k ],False,False,False,both_wrong,False,True,True,posformer_only,False,True
36_em_49,True,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_0,True,g _ { \theta } = g \sin \theta,g _ { \theta } = g \sin \theta,g \theta = g \sin \theta,g _ { \theta } = g \sin \theta,False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_1,True,p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_10,True,\frac { X } { V },\frac { X } { V },\frac { X } { V },\frac { X } { V },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_11,True,w ^ { - 2 },w ^ { - 2 },w - 2,w ^ { - 2 },False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_12,True,u ( x _ { b } ) = u _ { b } ( x _ { b } ),u ( x _ { b } ) = u _ { b } ( x _ { b } ),u ( x _ { b } ) = u _ { 6 } ( x _ { b } ),u ( x _ { b } ) = u _ { b } ( x _ { b } ),False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_13,True,8 0 ^ { o },8 0 ^ { o },8 0 ^ { 0 },8 0 ^ { 0 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_14,False,\lim _ { x \rightarrow 0 } f ( x ) = 0,\lim \limits _ { x \rightarrow 0 } f ( x ) = 0,\lim _ { x \rightarrow 0 } f ( x ) = 0,\lim \limits _ { x \rightarrow 0 } f ( x ) = 0,True,False,True,san_only,False,True,True,posformer_only,True,True
37_em_15,True,u \geq 0,u \geq 0,u \geq 0,u \geq 0,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_16,True,8 \sqrt { 5 },8 \sqrt { 5 },8 \sqrt { 5 },8 \sqrt { 5 },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_17,True,a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a t c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_18,True,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_19,True,- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_2,True,( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ),( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ),( \frac { 1 } { n \pi } - \frac { \cos ( n ) ) } { n n } ) + ( \frac { 1 } { n \pi \pi } - \frac { \cos \pi \pi } { n } ),( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } = \frac { \cos ( n \pi ) } { n \pi } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_20,True,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_21,True,( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = T + T + T ^ { 2 } + T ^ { 3 },True,False,True,san_only,True,False,True,san_only,False,False
37_em_22,True,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_23,True,\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_24,False,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },\lim \limits _ { n \rightarrow \infty } \frac { 2 } { n } \sum \limits _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },\lim _ { n \rightarrow \alpha } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 } { n ^ { 2 } },\lim \limits _ { n \rightarrow \infty } \frac { 2 } { n } \sum \limits _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },False,False,False,both_wrong,False,True,True,posformer_only,False,True
37_em_25,True,\sqrt [ x ] { b },\sqrt [ x ] { b },\sqrt { b },\sqrt [ x ] { b },False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_26,False,\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x,\int \limits _ { a } ^ { b } f ( x ) d x = \int \limits _ { a } ^ { b } g ( x ) d x,\int _ { a } ^ { b } f ( ) d x = \int _ { a } ^ { b } g ( x ) d x,\int \limits _ { a } ^ { b } f ( x ) d x = \int \limits _ { a } ^ { b } g ( x ) d x,False,False,False,both_wrong,False,True,True,posformer_only,False,True
37_em_27,True,"\alpha , \beta","\alpha , \beta","\alpha , \beta","\alpha , \beta",True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_28,True,\sum F _ { z } = 0,\sum F _ { z } = 0,\sum F _ { 2 } = 0,\sum F _ { z } = 0,False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_29,True,\sum F _ { x },\sum F _ { x },\sum f _ { x },\sum f _ { x },False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_3,True,t - 6,t - 6,t - 6,t - 6,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_30,True,f ( f ( x ) ) = g ( g ( x ) ),f ( f ( x ) ) = g ( g ( x ) ),f ( f ( x ) = g ( g ( 3 ) ),f ( f ( x ) ) = g ( q ( z ) ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_31,True,M = E - e \sin E,M = E - e \sin E,M = F - e \sin F,M = F - e \sin E,False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_32,True,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \ldots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \ldots,False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_4,True,( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } ),( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } ),"( a , b ) ( a , b","( a _ { 1 } , b _ { 1 } ) ( a _ { 1 } , b _ { 2 } ) = ( a , b _ { 2 } ) ( b , b _ { 2 } )",False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_5,True,\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_6,True,y ^ { \prime } ( x ),y ^ { \prime } ( x ),y ( x ),y ^ { \prime } ( x ),False,True,True,posformer_only,False,True,True,posformer_only,False,False
37_em_7,True,\cos 6 \theta,\cos 6 \theta,\cos 6 \theta,\cos 6 \theta,True,True,True,both_correct,True,True,True,both_correct,False,False
37_em_8,True,\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 z ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( 2 ) },False,False,False,both_wrong,False,False,False,both_wrong,False,False
37_em_9,True,y < b,y < b,y < b,y _ { < b },True,False,True,san_only,True,False,True,san_only,False,False
500_em_108,True,s \geq 1,s \geq 1,s \geq 1,s \geq 1,True,True,True,both_correct,True,True,True,both_correct,False,False
500_em_109,True,b _ { L },b _ { L },b _ { L },b _ { L },True,True,True,both_correct,True,True,True,both_correct,False,False
500_em_110,False,x = \sum _ { i } x _ { i },x = \sum \limits _ { i } x _ { i },x = \sum _ { i } x _ { i },x = \sum \limits _ { i } x _ { i },True,False,True,san_only,False,True,True,posformer_only,True,True
501_em_0,True,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x },True,False,True,san_only,True,False,True,san_only,False,False
501_em_1,True,\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },\sqrt { 5 0 },True,True,True,both_correct,True,True,True,both_correct,False,False
501_em_10,True,P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } ),P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } ),p _ { t } = R + - I + = ( 1 + i ) p _ { t - 1 + ( R + - R - 1 ) } - 1 + ( R + - R - 1 ),p _ { t } = R + - I _ { t } = ( n + i ) p _ { t } - 1 + ( R + - R _ { t - 1 } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
501_em_11,True,"F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}","F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}","F - \{ / L _ { 1 , 1 , \ldots , 1 , n } , \ldots ,","F - \{ ( L _ { i , 1 } , \ldots , L _ { n , n , n } ) , \ldots \{ ( L _ { k , 1 } , \ldots , L _ { k } , n _ { k } )",False,False,False,both_wrong,False,False,False,both_wrong,False,False
501_em_12,True,\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } },\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } },\frac { T ^ { \frac { l } { H } } } { T _ { \frac { l } { 2 } } ^ { 2 } } = \frac { T ^ { \frac { l } { 2 } } } { ( \frac { 1 } { 2 } v _ { 4 } },\frac { T _ { H } } { \frac { 1 } { \frac { 1 } { 2 } } v _ { 2 } } H ^ { \frac { 1 } { 1 } } = \frac { T _ { 2 } ^ { \frac { 1 } { \frac { 1 } { 2 } v _ { 3 } } { \frac { 1 } { 2 } } } } v _ { 4 } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
501_em_13,True,y < y \prime,y < y \prime,y < y ^ { l },y < y ^ { 1 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
